age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,Income_predicted
40,5,7,12,2,11,0,4,1,15024,0,50,39,>50K,
31,4,9,13,4,12,1,4,1,0,0,40,39,<=50K,
30,4,15,10,4,2,3,4,1,0,0,40,39,<=50K,
52,4,11,9,2,0,5,4,0,0,0,38,39,<=50K,
20,4,11,9,4,9,2,4,0,0,0,40,39,<=50K,
37,1,8,11,2,3,0,4,1,0,0,40,39,>50K,
65,4,9,13,6,7,1,4,0,0,0,40,39,<=50K,
40,4,9,13,4,9,1,4,1,4650,0,40,39,<=50K,
60,1,9,13,2,10,0,4,1,7298,0,48,39,>50K,
62,4,9,13,2,11,0,4,1,0,0,60,39,>50K,
53,4,11,9,0,11,1,4,0,0,0,35,39,<=50K,
49,4,8,11,2,9,0,4,1,0,0,40,39,<=50K,
18,4,15,10,4,0,3,4,1,0,0,40,39,<=50K,
25,4,9,13,4,9,2,4,1,0,0,40,39,<=50K,
52,4,11,9,2,3,0,4,1,0,0,55,39,>50K,
19,4,15,10,4,12,3,4,1,0,0,14,39,<=50K,
63,6,9,13,2,11,0,4,1,0,0,15,39,<=50K,
63,6,8,11,2,7,0,4,1,0,0,45,39,<=50K,
62,5,9,13,0,11,1,4,1,99999,0,40,39,>50K,
51,6,7,12,2,11,0,4,1,3103,0,30,39,>50K,
76,1,15,10,6,0,1,4,0,0,0,30,39,<=50K,
50,4,11,9,2,2,0,4,1,5013,0,45,39,<=50K,
45,5,11,9,2,2,0,4,1,0,0,50,39,>50K,
44,5,15,10,0,11,3,4,1,0,0,45,39,>50K,
51,4,5,4,2,13,0,2,1,0,0,40,39,<=50K,
42,1,9,13,4,3,3,4,1,4650,0,35,39,<=50K,
53,4,1,7,2,6,0,4,1,0,0,40,39,<=50K,
41,4,15,10,2,9,0,4,1,0,0,40,39,<=50K,
44,0,11,9,0,2,4,4,1,0,0,40,39,<=50K,
35,4,0,6,6,7,1,2,0,0,1980,40,39,<=50K,
35,4,15,10,2,9,0,4,1,0,0,50,39,<=50K,
60,4,8,11,6,2,1,4,0,0,0,30,39,<=50K,
49,4,15,10,0,3,1,4,1,14344,0,45,39,>50K,
35,4,9,13,2,11,0,4,1,0,0,40,39,>50K,
31,7,15,10,2,0,0,4,1,0,0,38,39,<=50K,
54,4,11,9,2,0,0,4,1,7298,0,60,39,>50K,
57,6,10,16,2,9,0,4,1,0,0,35,39,<=50K,
30,4,6,5,4,2,3,4,1,0,0,45,39,<=50K,
45,4,0,6,4,6,1,1,1,0,0,40,40,<=50K,
41,4,15,10,2,6,0,4,1,7298,0,42,39,>50K,
25,4,9,13,4,7,3,4,1,0,0,18,39,<=50K,
51,5,15,10,2,3,0,4,1,0,0,40,39,>50K,
42,4,4,3,5,0,2,4,1,0,0,40,7,<=50K,
28,4,8,11,4,5,1,4,1,0,0,45,39,<=50K,
47,3,0,6,2,7,5,4,0,0,0,20,4,<=50K,
53,0,9,13,0,12,1,0,1,0,0,40,39,<=50K,
31,4,9,13,4,3,1,4,0,13550,0,50,39,>50K,
46,4,1,7,2,7,0,2,1,7688,0,40,39,>50K,
25,0,11,9,4,0,2,4,0,0,0,40,39,<=50K,
26,4,9,13,2,9,0,4,1,0,0,50,27,<=50K,
22,4,15,10,4,7,3,2,1,0,0,40,39,<=50K,
32,6,15,10,2,2,0,4,1,0,0,30,39,<=50K,
33,6,10,16,4,9,1,4,1,0,0,45,39,>50K,
43,4,15,10,2,7,5,4,0,0,0,20,8,>50K,
26,4,8,11,4,7,1,4,0,0,0,40,39,<=50K,
34,4,11,9,2,4,0,2,1,0,0,40,39,<=50K,
50,1,9,13,2,9,5,4,0,0,0,40,39,>50K,
30,7,11,9,5,0,4,2,0,0,0,40,39,<=50K,
35,1,12,14,4,9,3,2,0,0,0,40,39,<=50K,
29,4,15,10,2,2,0,4,1,0,0,40,39,<=50K,
27,0,7,12,2,0,0,4,1,4064,0,40,7,<=50K,
32,6,9,13,2,3,0,2,1,0,0,40,27,<=50K,
34,4,9,13,4,11,3,4,1,0,0,40,39,>50K,
32,4,11,9,5,5,1,4,0,0,0,40,39,<=50K,
47,0,15,10,0,0,4,4,0,0,0,40,39,<=50K,
40,4,15,10,4,11,1,4,0,0,0,40,39,<=50K,
30,4,11,9,4,7,1,4,0,0,0,40,20,<=50K,
54,4,11,9,0,2,1,4,1,0,0,40,39,<=50K,
53,4,9,13,2,9,0,4,1,0,0,55,39,>50K,
38,4,9,13,2,3,0,4,1,0,0,40,27,>50K,
43,4,5,4,5,4,1,2,1,0,0,40,39,<=50K,
25,4,15,10,4,4,3,4,1,0,0,20,39,<=50K,
57,1,11,9,2,13,0,4,1,0,0,25,39,>50K,
47,4,11,9,2,7,0,4,1,0,0,34,39,<=50K,
45,4,11,9,0,7,2,2,0,0,0,35,39,<=50K,
24,7,9,13,4,9,1,4,1,0,0,40,39,<=50K,
32,6,0,6,0,2,1,4,1,0,0,40,39,<=50K,
25,4,15,10,4,11,1,4,1,0,0,35,39,<=50K,
57,4,4,3,5,6,1,4,0,0,0,40,39,<=50K,
28,4,9,13,2,9,5,4,0,0,1977,24,39,>50K,
28,4,11,9,2,11,0,4,1,0,0,51,4,<=50K,
27,4,9,13,4,9,1,4,0,0,0,55,39,<=50K,
28,4,9,13,4,0,1,4,0,0,0,20,39,<=50K,
74,3,3,2,2,7,0,2,1,0,0,40,39,<=50K,
44,6,11,9,2,4,0,1,1,0,0,42,23,<=50K,
27,4,11,9,4,6,3,4,1,0,0,45,39,<=50K,
61,4,9,13,2,3,0,4,1,0,0,40,39,<=50K,
25,4,1,7,4,7,1,4,1,0,0,99,39,<=50K,
28,4,6,5,4,5,3,2,0,0,0,24,39,<=50K,
33,4,8,11,4,11,3,1,1,0,0,40,30,<=50K,
38,7,11,9,0,7,1,4,1,0,0,40,39,<=50K,
31,4,11,9,4,11,4,2,0,0,0,25,39,<=50K,
40,4,12,14,4,9,1,4,0,0,0,45,39,>50K,
43,4,15,10,2,3,0,4,1,0,0,55,39,>50K,
19,4,15,10,4,3,3,2,1,0,0,30,39,<=50K,
56,4,7,12,2,7,0,4,1,0,0,50,39,<=50K,
38,4,12,14,0,3,1,4,1,0,0,45,39,>50K,
30,3,9,13,2,7,5,4,0,0,0,4,39,<=50K,
22,4,11,9,2,8,5,4,0,4508,0,40,39,<=50K,
18,7,11,9,4,7,3,4,1,0,0,25,39,<=50K,
68,4,15,10,6,7,1,4,0,0,0,20,39,<=50K,
35,4,8,11,0,13,1,4,1,0,0,50,39,<=50K,
42,4,5,4,2,7,2,1,0,0,0,48,27,<=50K,
32,4,0,6,0,2,4,4,1,0,0,40,39,<=50K,
43,0,15,10,2,9,5,4,0,0,0,40,39,>50K,
30,4,0,6,4,6,4,2,0,0,0,40,39,<=50K,
62,4,15,10,2,12,0,4,1,2829,0,24,39,<=50K,
38,4,8,11,2,6,0,4,1,0,0,40,39,<=50K,
28,4,10,16,4,9,1,4,0,0,0,60,10,>50K,
26,4,8,11,4,7,1,4,1,0,0,40,39,<=50K,
21,4,15,10,4,6,3,4,1,0,0,20,39,<=50K,
19,4,11,9,4,7,2,2,1,0,0,40,39,<=50K,
25,7,9,13,4,10,1,2,1,0,0,40,39,<=50K,
28,6,15,10,4,2,3,4,1,0,0,50,3,<=50K,
36,4,8,11,4,0,1,4,1,0,0,42,39,>50K,
23,4,9,13,4,2,1,0,1,0,0,40,25,<=50K,
24,4,9,13,2,0,5,4,0,0,0,50,39,<=50K,
23,4,11,9,4,7,1,4,0,0,0,40,39,<=50K,
24,4,9,13,4,9,3,4,0,0,0,20,39,<=50K,
25,6,11,9,4,7,1,4,1,0,0,8,39,<=50K,
30,4,11,9,2,3,0,4,1,0,0,62,39,<=50K,
26,4,9,13,4,11,3,4,0,0,0,45,27,<=50K,
62,3,12,14,2,7,0,4,1,0,0,50,39,<=50K,
36,4,15,10,2,3,5,4,0,0,0,33,39,<=50K,
45,4,11,9,2,7,0,1,1,0,0,40,30,<=50K,
31,4,7,12,0,11,4,4,0,0,880,45,39,<=50K,
34,4,11,9,4,0,1,4,1,0,0,48,39,<=50K,
65,5,9,13,2,3,0,4,1,0,0,44,25,>50K,
42,4,8,11,0,9,4,4,0,0,0,40,39,<=50K,
27,7,14,15,4,9,1,4,1,0,0,70,39,<=50K,
40,4,15,10,2,11,5,2,0,0,0,40,33,<=50K,
53,0,15,10,2,0,0,4,1,0,0,40,39,>50K,
54,4,11,9,2,11,0,4,1,0,0,50,39,>50K,
30,7,9,13,4,9,2,4,1,0,0,35,39,<=50K,
59,4,11,9,2,13,0,4,1,0,0,45,39,>50K,
42,6,11,9,0,3,4,4,1,0,0,55,39,<=50K,
28,4,9,13,2,7,5,4,0,0,0,15,39,<=50K,
22,4,15,10,4,11,1,4,0,0,0,20,39,<=50K,
73,3,9,13,2,7,0,4,1,0,0,30,39,<=50K,
47,6,15,10,2,2,0,4,1,0,1977,40,39,>50K,
40,4,2,8,0,2,1,4,1,0,0,40,39,<=50K,
37,4,8,11,2,12,5,4,0,0,0,37,39,>50K,
39,4,11,9,0,6,3,4,1,0,0,50,39,<=50K,
49,4,15,10,2,11,0,4,1,7688,0,40,39,>50K,
44,6,15,10,0,7,1,4,1,0,0,45,39,<=50K,
27,4,6,5,2,6,5,4,0,0,0,37,32,<=50K,
50,4,11,9,2,0,0,4,1,0,0,40,39,<=50K,
55,4,9,13,2,10,0,4,1,0,0,40,39,>50K,
53,4,3,2,2,7,0,2,1,0,0,35,33,<=50K,
31,4,12,14,2,3,0,4,1,0,2415,70,36,>50K,
30,4,11,9,5,6,1,2,1,0,0,40,39,<=50K,
74,3,11,9,6,7,1,4,0,0,0,10,39,<=50K,
53,4,12,14,4,3,1,4,0,0,0,60,39,>50K,
47,4,15,10,2,2,0,4,1,0,1485,47,39,<=50K,
60,4,9,13,0,3,1,4,0,0,0,40,17,>50K,
59,4,6,5,5,6,4,4,0,0,0,40,25,<=50K,
37,4,9,13,4,3,1,4,1,0,0,48,39,>50K,
47,0,9,13,2,2,0,4,1,0,1740,40,39,<=50K,
49,4,6,5,2,2,0,4,1,0,0,40,39,<=50K,
73,1,15,10,4,9,2,4,0,0,0,11,39,<=50K,
58,4,11,9,0,7,4,2,0,0,0,20,39,<=50K,
18,3,1,7,4,7,3,2,1,0,0,15,39,<=50K,
35,4,15,10,4,5,3,2,1,0,0,40,39,<=50K,
24,7,15,10,2,9,5,4,0,0,0,50,39,<=50K,
62,4,11,9,6,0,1,4,0,0,0,38,39,<=50K,
58,4,11,9,2,0,5,4,0,0,0,40,39,<=50K,
51,4,15,10,2,0,0,4,1,15024,0,40,39,>50K,
21,4,11,9,4,11,3,2,1,0,0,40,39,<=50K,
27,4,8,11,4,9,1,4,0,0,1876,36,1,<=50K,
25,4,9,13,2,12,0,4,1,5178,0,40,39,>50K,
31,4,11,9,4,2,1,0,1,0,0,45,39,<=50K,
31,4,11,9,4,7,4,2,0,0,0,34,39,<=50K,
44,4,15,10,2,2,0,4,1,5178,0,50,39,>50K,
52,5,10,16,2,9,0,4,1,99999,0,65,39,>50K,
30,4,7,12,2,11,0,4,1,0,0,40,39,<=50K,
29,4,11,9,4,13,3,2,1,0,0,40,39,<=50K,
36,4,1,7,0,13,1,4,1,0,0,40,39,<=50K,
54,6,9,13,2,4,0,4,1,0,0,50,39,<=50K,
59,1,15,10,5,10,1,4,1,0,0,40,39,>50K,
55,4,15,10,4,0,1,4,1,0,0,45,39,<=50K,
70,3,8,11,4,7,1,4,1,0,0,30,39,<=50K,
22,4,7,12,4,0,3,4,0,0,0,20,39,<=50K,
42,4,11,9,0,6,1,4,0,0,0,40,39,<=50K,
36,4,7,12,2,11,5,4,0,0,0,40,39,<=50K,
32,4,9,13,2,9,0,4,1,0,0,40,39,>50K,
44,4,5,4,2,2,0,4,1,0,0,40,39,<=50K,
22,3,11,9,4,7,4,2,1,0,0,45,39,<=50K,
25,4,1,7,3,5,1,4,1,0,0,40,25,<=50K,
33,4,11,9,4,7,3,4,1,0,0,40,39,<=50K,
54,6,7,12,2,11,0,4,1,0,0,50,39,>50K,
42,6,11,9,4,3,1,4,1,0,0,48,39,<=50K,
49,4,11,9,2,13,0,4,1,0,0,44,39,<=50K,
30,4,11,9,2,0,0,4,1,0,0,44,39,<=50K,
54,4,11,9,0,3,4,4,0,0,0,45,39,<=50K,
39,4,15,10,4,13,4,4,1,0,0,40,39,<=50K,
24,4,15,10,4,6,3,4,1,0,0,40,39,<=50K,
21,4,11,9,4,0,3,4,0,0,0,44,39,<=50K,
23,4,6,5,4,7,4,2,0,0,0,30,39,<=50K,
54,4,11,9,0,0,4,4,0,0,0,42,39,<=50K,
23,4,12,14,4,11,1,4,0,0,0,20,39,<=50K,
39,4,11,9,0,6,4,4,1,0,1726,40,39,<=50K,
23,4,15,10,4,9,1,4,1,0,0,25,39,<=50K,
67,3,11,9,6,7,2,4,0,0,0,8,39,<=50K,
19,3,1,7,2,7,5,1,0,0,0,40,24,<=50K,
41,4,15,10,2,6,0,2,1,0,1902,40,39,>50K,
32,4,1,7,4,7,1,2,1,0,0,40,39,<=50K,
57,4,11,9,2,2,0,4,1,0,0,40,39,<=50K,
18,4,11,9,4,0,2,4,0,0,0,30,39,<=50K,
60,7,10,16,2,9,0,4,1,7688,0,60,39,>50K,
21,4,15,10,4,6,3,4,0,0,0,40,39,<=50K,
53,4,15,10,6,0,2,4,0,0,0,22,39,<=50K,
38,4,9,13,2,3,0,4,1,7688,0,55,39,>50K,
21,4,15,10,4,5,1,4,1,0,0,40,39,<=50K,
53,4,10,16,0,3,1,4,0,0,0,55,39,>50K,
36,0,7,12,2,7,0,4,1,0,0,40,39,<=50K,
29,4,12,14,4,3,1,2,1,0,0,60,39,<=50K,
44,4,15,10,2,3,0,4,1,0,0,50,39,<=50K,
32,1,12,14,2,9,0,4,1,0,0,48,39,<=50K,
25,4,9,13,4,3,1,4,0,0,0,50,39,<=50K,
41,6,11,9,0,2,4,4,1,0,0,27,39,<=50K,
57,4,15,10,2,2,0,4,1,0,1672,45,39,<=50K,
62,4,9,13,6,3,1,4,1,10520,0,50,39,>50K,
29,4,9,13,4,5,3,4,1,0,0,40,39,<=50K,
19,4,11,9,4,7,3,2,0,0,0,40,39,<=50K,
35,6,14,15,2,9,0,4,1,0,0,65,39,>50K,
52,4,9,13,2,9,0,4,1,0,0,50,39,>50K,
28,4,0,6,4,6,4,4,0,0,0,40,39,<=50K,
38,4,11,9,4,7,3,4,1,0,0,40,39,<=50K,
42,4,15,10,6,11,4,2,0,0,0,40,39,<=50K,
41,4,9,13,4,9,1,2,1,0,0,40,39,<=50K,
23,4,9,13,4,9,1,4,1,0,0,38,39,<=50K,
31,4,12,14,2,11,0,4,1,0,0,76,39,>50K,
31,4,4,3,4,6,1,4,1,0,0,45,25,<=50K,
46,4,12,14,2,9,0,4,1,0,0,40,39,>50K,
57,6,12,14,2,12,0,4,1,0,0,38,39,>50K,
25,4,8,11,4,0,1,4,0,0,0,38,39,<=50K,
32,4,12,14,2,3,0,4,1,0,0,40,39,>50K,
27,4,6,5,4,4,3,4,1,0,0,40,39,<=50K,
46,0,9,13,2,9,0,4,1,7688,0,45,39,>50K,
17,3,0,6,4,7,3,4,0,0,0,17,39,<=50K,
43,7,11,9,4,2,4,4,1,0,0,40,39,<=50K,
56,6,9,13,3,9,1,4,0,0,0,40,39,>50K,
19,4,11,9,2,2,5,4,0,0,0,40,39,<=50K,
20,0,11,9,4,0,3,4,0,0,0,40,39,<=50K,
42,4,15,10,4,6,1,4,1,0,0,45,39,<=50K,
90,4,11,9,6,13,4,4,1,0,0,99,39,<=50K,
25,4,1,7,5,6,1,2,1,0,0,35,39,<=50K,
27,4,11,9,4,7,1,2,0,0,0,40,22,<=50K,
48,4,11,9,2,13,0,4,1,0,0,44,39,<=50K,
48,0,15,10,4,0,1,2,1,0,0,40,39,<=50K,
27,4,11,9,2,2,0,4,1,0,0,48,39,<=50K,
46,4,9,13,6,12,4,4,0,0,0,38,39,<=50K,
32,4,4,3,2,7,2,4,1,0,0,40,39,<=50K,
22,4,8,11,2,12,0,4,1,0,0,40,39,<=50K,
24,4,9,13,1,9,5,4,0,0,0,40,39,>50K,
31,4,11,9,2,2,0,4,1,0,0,65,39,<=50K,
20,4,15,10,4,9,1,4,0,0,0,18,39,<=50K,
28,6,14,15,4,9,1,4,1,2176,0,40,39,<=50K,
40,5,11,9,2,3,0,4,1,0,0,60,39,>50K,
39,4,11,9,2,6,0,4,1,0,0,40,39,>50K,
54,1,11,9,2,13,0,4,1,0,0,40,39,<=50K,
59,1,15,10,2,10,0,4,1,0,0,42,39,<=50K,
17,4,1,7,4,11,3,4,0,0,0,18,39,<=50K,
25,6,15,10,4,2,3,4,1,0,0,80,39,<=50K,
55,6,11,9,0,3,1,4,1,34095,0,60,39,<=50K,
67,4,15,10,6,9,1,4,0,0,0,16,39,<=50K,
28,4,11,9,4,7,4,4,1,0,0,40,39,<=50K,
35,4,6,5,2,6,0,4,1,0,0,40,1,<=50K,
44,4,11,9,2,0,0,4,1,0,0,48,39,>50K,
51,4,12,14,2,9,0,4,1,0,0,47,39,>50K,
55,4,9,13,6,4,3,1,1,0,0,40,39,<=50K,
45,1,11,9,2,10,0,4,1,0,0,78,39,>50K,
45,4,15,10,0,3,4,4,0,0,0,40,39,<=50K,
45,4,12,14,2,3,0,4,1,15024,0,60,8,>50K,
35,4,9,13,4,11,1,4,1,0,0,40,39,>50K,
55,1,11,9,2,13,0,4,1,0,0,44,39,<=50K,
59,4,15,10,2,2,0,4,1,0,0,40,39,>50K,
22,4,11,9,4,0,1,4,0,0,0,55,39,<=50K,
46,1,12,14,6,3,4,2,0,0,0,35,39,<=50K,
23,4,11,9,4,4,3,4,1,0,0,40,39,<=50K,
34,4,11,9,2,2,0,4,1,0,0,30,10,<=50K,
51,4,1,7,0,13,3,4,1,0,0,40,39,<=50K,
40,4,8,11,2,11,0,4,1,0,0,50,39,<=50K,
24,7,15,10,4,0,3,4,1,0,0,12,39,<=50K,
20,4,15,10,4,4,1,4,1,0,0,72,39,<=50K,
44,4,15,10,0,13,4,4,1,1831,0,50,39,<=50K,
26,4,11,9,0,2,4,4,1,0,0,40,39,<=50K,
35,1,11,9,5,0,4,4,0,0,0,38,39,<=50K,
23,4,15,10,4,6,4,1,1,0,0,40,40,<=50K,
40,4,11,9,0,2,1,4,1,0,0,50,39,<=50K,
49,1,11,9,2,10,0,4,1,0,0,40,39,<=50K,
32,4,11,9,4,6,1,4,1,0,0,45,39,<=50K,
28,4,8,11,0,9,4,4,0,0,0,40,39,<=50K,
51,4,12,14,2,3,0,4,1,15024,0,60,39,>50K,
62,4,8,11,2,3,0,4,1,0,0,50,39,>50K,
31,4,15,10,2,6,0,4,1,0,0,40,25,<=50K,
47,1,7,12,2,10,0,4,1,0,0,40,39,>50K,
36,4,8,11,4,12,1,4,0,0,0,3,39,<=50K,
44,7,11,9,4,2,1,4,1,0,0,40,39,<=50K,
18,3,11,9,4,7,3,4,0,0,0,20,39,<=50K,
51,6,7,12,0,13,4,2,0,0,0,30,39,<=50K,
28,4,9,13,4,6,4,2,0,0,0,40,39,<=50K,
57,5,15,10,2,12,0,4,1,0,0,60,39,>50K,
33,4,8,11,2,11,0,4,1,0,0,40,39,<=50K,
42,4,11,9,5,6,1,4,1,0,0,15,39,<=50K,
63,3,6,5,5,7,1,2,1,0,0,40,39,<=50K,
31,5,9,13,2,3,0,4,1,0,0,55,39,>50K,
34,3,12,14,4,7,1,4,1,4650,0,30,39,<=50K,
35,4,15,10,4,6,1,4,1,0,1974,40,39,<=50K,
36,4,11,9,2,3,5,4,0,0,0,40,39,<=50K,
24,4,15,10,4,11,1,4,0,0,0,24,39,<=50K,
33,4,15,10,2,13,0,2,1,0,0,50,39,>50K,
36,4,15,10,2,0,0,4,1,0,0,40,39,<=50K,
31,4,9,13,0,3,4,4,0,0,0,40,39,<=50K,
29,4,7,12,0,11,4,4,0,3418,0,40,39,<=50K,
47,4,9,13,2,11,0,4,1,0,0,60,39,>50K,
30,4,10,16,2,9,0,4,1,5178,0,75,39,>50K,
34,4,11,9,2,4,0,4,1,0,0,50,39,<=50K,
23,4,11,9,4,6,2,4,0,0,0,40,39,<=50K,
33,4,8,11,0,0,1,4,1,0,0,40,39,<=50K,
59,4,0,6,0,6,1,4,0,0,0,40,39,<=50K,
67,6,9,13,0,9,1,4,1,0,0,40,39,<=50K,
27,4,11,9,2,6,0,1,1,2885,0,40,24,<=50K,
20,4,11,9,2,9,3,4,0,0,0,36,27,<=50K,
24,4,9,13,4,0,3,4,1,0,0,39,39,<=50K,
44,0,8,11,0,12,1,4,1,0,0,40,39,<=50K,
28,4,14,15,2,9,0,4,1,0,0,60,39,<=50K,
19,4,11,9,4,7,3,4,0,0,0,20,39,<=50K,
31,6,9,13,2,3,5,4,0,0,1902,40,39,>50K,
64,4,11,9,0,7,1,4,0,0,0,15,39,<=50K,
47,7,11,9,2,0,5,4,0,0,0,40,39,>50K,
36,4,15,10,4,0,1,4,0,0,0,35,39,<=50K,
48,4,11,9,2,2,0,4,1,0,0,44,39,>50K,
19,6,15,10,4,7,3,4,0,0,0,40,25,<=50K,
22,4,11,9,4,11,3,2,0,0,0,35,39,<=50K,
56,4,6,5,0,0,1,4,1,0,0,40,39,<=50K,
22,4,15,10,4,0,1,4,1,0,0,50,39,<=50K,
37,4,9,13,2,9,0,4,1,0,0,99,39,>50K,
57,1,9,13,6,9,1,4,0,0,0,35,39,<=50K,
38,4,7,12,2,11,0,4,1,0,0,50,39,>50K,
22,3,1,7,5,7,4,2,0,0,0,40,39,<=50K,
38,0,15,10,0,3,1,4,0,0,0,40,39,<=50K,
30,5,15,10,2,3,0,1,1,0,1902,40,35,>50K,
32,4,9,13,4,9,1,4,1,0,0,45,39,>50K,
29,4,2,8,3,7,1,2,0,0,0,40,39,<=50K,
42,4,8,11,2,3,5,4,0,7298,0,35,39,>50K,
66,3,0,6,0,7,1,4,1,2050,0,40,39,<=50K,
71,1,11,9,6,3,2,4,0,0,0,33,39,<=50K,
20,4,1,7,4,13,3,4,1,0,0,40,39,<=50K,
25,4,11,9,4,6,3,4,1,0,0,36,39,<=50K,
42,4,11,9,2,2,0,4,1,0,0,40,27,>50K,
61,4,15,10,2,9,0,4,1,0,0,50,39,>50K,
24,7,9,13,2,3,5,4,0,0,0,40,39,<=50K,
51,4,6,5,4,7,4,2,0,0,0,40,39,<=50K,
27,4,11,9,4,0,1,4,1,0,0,40,39,<=50K,
41,4,15,10,2,3,5,4,0,0,1902,40,39,>50K,
39,4,11,9,0,8,4,2,0,0,0,16,39,<=50K,
36,3,11,9,2,7,0,2,1,0,0,40,39,<=50K,
51,6,14,15,2,9,0,4,1,0,0,40,39,<=50K,
52,4,11,9,4,3,4,4,0,0,0,40,39,<=50K,
49,4,9,13,2,9,0,4,1,0,0,40,39,>50K,
45,4,9,13,2,3,0,4,1,0,1977,60,39,>50K,
49,4,11,9,0,6,1,4,1,0,0,40,39,<=50K,
44,6,11,9,2,4,0,4,1,0,0,40,39,<=50K,
67,5,11,9,2,13,0,4,1,0,0,40,39,<=50K,
58,4,14,15,2,9,0,4,1,0,0,45,39,>50K,
36,4,9,13,2,9,0,4,1,7688,0,40,39,>50K,
67,4,11,9,6,0,1,4,0,15831,0,16,10,>50K,
61,4,10,16,2,9,0,4,1,0,0,40,39,>50K,
55,1,5,4,4,7,4,2,0,0,0,40,39,<=50K,
23,3,7,12,4,7,3,1,1,0,0,16,30,<=50K,
35,4,0,6,4,7,4,2,0,0,0,38,39,<=50K,
51,4,11,9,2,0,5,2,0,0,0,40,39,<=50K,
39,4,11,9,2,4,0,4,1,0,0,24,39,<=50K,
36,4,15,10,0,7,4,4,0,0,0,40,39,<=50K,
47,4,11,9,2,11,0,4,1,0,0,45,39,>50K,
27,4,9,13,4,11,1,4,1,0,0,80,39,>50K,
21,7,15,10,4,10,1,4,1,0,0,40,39,<=50K,
18,4,15,10,4,0,1,4,0,0,0,20,39,<=50K,
24,4,15,10,4,3,3,4,1,0,0,20,39,<=50K,
39,0,11,9,2,2,0,4,1,0,0,40,39,>50K,
51,7,15,10,2,3,0,4,1,0,0,40,39,<=50K,
47,4,9,13,2,12,0,4,1,15024,0,40,39,>50K,
62,4,15,10,0,0,4,4,0,0,0,30,39,<=50K,
20,4,1,7,2,7,0,4,1,0,0,40,39,<=50K,
24,4,15,10,4,11,1,4,1,0,0,40,39,<=50K,
54,6,9,13,2,11,0,4,1,0,0,40,39,<=50K,
20,3,11,9,2,7,5,4,0,0,0,45,39,<=50K,
43,4,15,10,0,11,4,4,0,0,0,55,39,>50K,
26,4,9,13,4,3,1,4,1,0,1876,38,39,<=50K,
18,4,1,7,4,7,3,0,1,0,0,20,39,<=50K,
45,5,15,10,2,9,5,4,0,0,0,40,27,>50K,
45,6,11,9,2,3,0,4,1,0,0,25,39,<=50K,
47,4,15,10,4,7,3,4,1,0,0,40,39,<=50K,
54,3,11,9,2,7,0,4,1,0,0,40,39,<=50K,
21,8,11,9,4,2,3,2,1,0,0,40,39,<=50K,
29,4,11,9,0,7,4,4,0,0,0,99,39,<=50K,
68,4,15,10,2,9,0,4,1,0,0,15,39,<=50K,
21,4,15,10,4,3,1,2,1,0,0,48,25,<=50K,
28,5,15,10,4,3,1,4,1,0,0,30,39,<=50K,
46,4,11,9,2,3,5,4,0,0,0,40,39,>50K,
35,4,11,9,5,13,4,2,0,0,0,48,39,<=50K,
50,6,0,6,4,2,1,4,1,0,0,25,39,<=50K,
48,5,15,10,0,3,1,4,1,0,0,40,39,<=50K,
59,4,9,13,2,2,0,4,1,15024,0,50,39,>50K,
23,4,15,10,4,3,3,2,1,0,0,40,39,<=50K,
53,4,11,9,6,11,1,4,0,0,0,30,39,<=50K,
50,5,12,14,2,11,0,4,1,0,0,40,39,>50K,
32,3,4,3,4,7,4,4,0,0,0,45,25,<=50K,
53,4,2,8,3,5,1,3,1,0,0,56,5,<=50K,
52,4,11,9,2,6,0,2,1,0,0,48,39,<=50K,
38,4,9,13,2,9,0,4,1,0,0,50,39,<=50K,
43,4,12,14,2,3,0,4,1,0,0,50,39,>50K,
35,4,9,13,2,7,5,4,0,0,0,32,39,<=50K,
41,4,14,15,2,3,0,4,1,0,0,50,39,>50K,
39,4,11,9,2,7,0,4,1,0,0,60,39,>50K,
45,4,12,14,2,11,0,4,1,0,0,40,39,>50K,
31,4,6,5,2,4,5,4,0,0,0,42,39,<=50K,
40,4,9,13,2,9,0,4,1,0,1887,40,39,>50K,
47,6,4,3,2,13,0,4,1,0,0,20,39,<=50K,
53,4,11,9,2,2,0,2,1,0,0,40,22,<=50K,
53,5,9,13,2,11,0,4,1,0,0,60,39,>50K,
33,1,9,13,4,12,1,2,1,0,1564,52,39,>50K,
24,4,9,13,4,0,3,4,0,0,0,20,39,<=50K,
34,4,15,10,4,7,1,4,0,0,0,40,39,<=50K,
46,5,11,9,2,11,0,4,1,0,0,50,39,>50K,
29,0,15,10,2,10,0,4,1,0,0,60,39,<=50K,
61,7,1,7,6,7,4,4,0,0,0,32,39,>50K,
31,4,11,9,2,4,0,4,1,0,0,40,39,<=50K,
29,4,11,9,3,12,3,2,1,0,0,40,39,<=50K,
42,4,11,9,5,2,4,4,1,0,0,40,39,<=50K,
50,0,15,10,2,3,0,4,1,0,0,40,39,<=50K,
34,4,11,9,0,0,1,4,0,0,0,40,39,<=50K,
39,4,5,4,2,13,0,4,1,0,0,40,39,<=50K,
74,4,3,2,2,13,0,2,1,0,0,20,39,<=50K,
75,6,14,15,2,9,0,4,1,0,2174,50,39,>50K,
40,1,9,13,2,9,5,4,0,0,0,40,39,>50K,
